Cód.,Município,PIB (Mil Reais),Impostos (Mil Reais),VA da agropecuária (Mil Reais),VA da indústria (Mil Reais),VA dos serviços (Mil Reais),VA da administração pública (Mil Reais)
4300851,Arambaré (RS),153506.0,4688.0,76182.0,8345.0,37217.0,27074.0
4300877,Araricá (RS),204299.0,26110.0,863.0,77768.0,60419.0,39140.0
4300901,Aratiba (RS),985038.0,14442.0,87508.0,768779.0,65004.0,49306.0
4301008,Arroio do Meio (RS),1327636.0,207526.0,57557.0,536985.0,414475.0,111093.0
4301057,Arroio do Sal (RS),257344.0,18314.0,3359.0,25961.0,138775.0,70934.0
4301073,Arroio do Padre (RS),59405.0,2557.0,21750.0,2371.0,11439.0,21286.0
4301107,Arroio dos Ratos (RS),266748.0,19252.0,15546.0,33587.0,120621.0,77743.0
4301206,Arroio do Tigre (RS),306888.0,18621.0,82041.0,22890.0,112707.0,70628.0
4301305,Arroio Grande (RS),615383.0,29757.0,266101.0,33514.0,180650.0,105361.0
4301404,Arvorezinha (RS),280489.0,20185.0,63056.0,30239.0,110548.0,56461.0
4301503,Augusto Pestana (RS),314568.0,22180.0,108284.0,16915.0,128249.0,38940.0
4301552,Áurea (RS),108103.0,7054.0,32729.0,9377.0,35233.0,23710.0
4301602,Bagé (RS),3147705.0,282472.0,205342.0,350692.0,1659973.0,649226.0
4301636,Balneário Pinhal (RS),255292.0,15573.0,5998.0,18966.0,127432.0,87324.0
4301651,Barão (RS),254488.0,37666.0,26066.0,113591.0,43527.0,33638.0
4301701,Barão de Cotegipe (RS),263796.0,26710.0,70581.0,38282.0,92052.0,36171.0
4301750,Barão do Triunfo (RS),122994.0,5215.0,49109.0,8219.0,21068.0,39383.0
4301800,Barracão (RS),188539.0,9553.0,84729.0,14358.0,45951.0,33948.0
4301859,Barra do Guarita (RS),50601.0,1501.0,14919.0,2614.0,11650.0,19918.0
4301875,Barra do Quaraí (RS),195311.0,9728.0,99893.0,10503.0,42561.0,32626.0
4301909,Barra do Ribeiro (RS),357541.0,23956.0,113713.0,36869.0,110773.0,72230.0
4301925,Barra do Rio Azul (RS),62934.0,1811.0,37967.0,1270.0,8222.0,13664.0
4301958,Barra Funda (RS),130265.0,14984.0,24609.0,30164.0,40415.0,20092.0
4302006,Barros Cassal (RS),191445.0,8042.0,66139.0,7694.0,48869.0,60701.0
4302055,Benjamin Constant do Sul (RS),36604.0,1016.0,11530.0,2128.0,7129.0,14802.0
4302105,Bento Gonçalves (RS),6450901.0,919831.0,94275.0,1991626.0,2747041.0,698128.0
4302154,Boa Vista das Missões (RS),159103.0,9782.0,88621.0,4615.0,37360.0,18725.0
4302204,Boa Vista do Buricá (RS),267868.0,24052.0,57623.0,31520.0,114389.0,40284.0
4302220,Boa Vista do Cadeado (RS),216746.0,12858.0,123986.0,5791.0,51138.0,22974.0
4302238,Boa Vista do Incra (RS),125277.0,7103.0,61417.0,3239.0,30433.0,23085.0
4302253,Boa Vista do Sul (RS),95769.0,13909.0,19294.0,20587.0,22175.0,19804.0
4302303,Bom Jesus (RS),390434.0,19852.0,152674.0,36636.0,117334.0,63939.0
4302352,Bom Princípio (RS),774888.0,147746.0,21578.0,246101.0,284069.0,75395.0
4302378,Bom Progresso (RS),69002.0,3240.0,27952.0,3058.0,17597.0,17154.0
4302402,Bom Retiro do Sul (RS),329432.0,32228.0,23560.0,90311.0,116958.0,66375.0
4302451,Boqueirão do Leão (RS),119657.0,4597.0,46009.0,6257.0,24101.0,38693.0
4302501,Bossoroca (RS),255603.0,16527.0,121013.0,7975.0,69880.0,40209.0
4302584,Bozano (RS),130681.0,13698.0,49933.0,3582.0,45064.0,18403.0
4302600,Braga (RS),98676.0,6398.0,35517.0,3594.0,29480.0,23688.0
4302659,Brochier (RS),99290.0,6621.0,20426.0,8944.0,32876.0,30423.0
4302709,Butiá (RS),437343.0,26707.0,68645.0,71878.0,160591.0,109521.0
4302808,Caçapava do Sul (RS),853111.0,58261.0,122400.0,135018.0,339489.0,197942.0
4302907,Cacequi (RS),365260.0,16015.0,142481.0,17616.0,114091.0,75057.0
4303004,Cachoeira do Sul (RS),2368725.0,178105.0,379303.0,260872.0,1121556.0,428889.0
4303103,Cachoeirinha (RS),5638691.0,1061063.0,830.0,1055468.0,2835024.0,686306.0
4303202,Cacique Doble (RS),117873.0,4027.0,49227.0,6008.0,29431.0,29181.0
4303301,Caibaté (RS),157723.0,12869.0,39291.0,7974.0,65025.0,32563.0
4303400,Caiçara (RS),127493.0,3542.0,61193.0,6187.0,28134.0,28437.0
4303509,Camaquã (RS),2189270.0,249344.0,259080.0,352307.0,958024.0,370514.0
4303558,Camargo (RS),409655.0,50346.0,49413.0,187731.0,100403.0,21762.0
4303608,Cambará do Sul (RS),172474.0,13021.0,29956.0,34195.0,53868.0,41435.0
4303673,Campestre da Serra (RS),140798.0,20756.0,59220.0,11277.0,25733.0,23813.0
4303707,Campina das Missões (RS),188906.0,8276.0,80433.0,9684.0,56286.0,34226.0
4303806,Campinas do Sul (RS),253852.0,16748.0,91349.0,11699.0,97296.0,36760.0
4303905,Campo Bom (RS),3086839.0,656995.0,1819.0,1043713.0,960913.0,423399.0
4304002,Campo Novo (RS),226601.0,24040.0,54549.0,18501.0,99243.0,30268.0
4304101,Campos Borges (RS),85356.0,6141.0,22771.0,5729.0,26469.0,24247.0
4304200,Candelária (RS),837819.0,66900.0,152678.0,161215.0,291154.0,165872.0
4304309,Cândido Godói (RS),272922.0,18353.0,94054.0,33591.0,88252.0,38671.0
4304358,Candiota (RS),1578189.0,42084.0,49721.0,1313723.0,99145.0,73517.0
4304408,Canela (RS),1243847.0,93492.0,13563.0,262705.0,618612.0,255474.0
4304507,Canguçu (RS),1218424.0,67877.0,340700.0,48063.0,461737.0,300047.0
4304606,Canoas (RS),18466103.0,2290332.0,7543.0,6643467.0,7775365.0,1749395.0
4304614,Canudos do Vale (RS),52343.0,1476.0,27653.0,1323.0,8520.0,13371.0
4304622,Capão Bonito do Sul (RS),164482.0,7249.0,99802.0,9174.0,31545.0,16712.0
4304630,Capão da Canoa (RS),1702045.0,131354.0,2660.0,261968.0,962257.0,343806.0
4304655,Capão do Cipó (RS),257702.0,17610.0,138544.0,7317.0,65937.0,28294.0
4304663,Capão do Leão (RS),610700.0,59955.0,65830.0,150328.0,189516.0,145072.0
4304671,Capivari do Sul (RS),262049.0,27922.0,70049.0,31950.0,100916.0,31211.0
4304689,Capela de Santana (RS),237709.0,22694.0,19756.0,58475.0,73178.0,63606.0
4304697,Capitão (RS),87530.0,2466.0,44162.0,6097.0,13064.0,21740.0
4304705,Carazinho (RS),3100917.0,516160.0,126452.0,277836.0,1855786.0,324684.0
4304713,Caraá (RS),142556.0,5263.0,44014.0,19283.0,26333.0,47664.0
4304804,Carlos Barbosa (RS),3078517.0,705429.0,51602.0,1417422.0,740016.0,164048.0
4304853,Carlos Gomes (RS),47048.0,1330.0,22111.0,4673.0,7233.0,11701.0
4304903,Casca (RS),521007.0,66202.0,82473.0,102897.0,217065.0,52371.0
4304952,Caseiros (RS),136884.0,13884.0,45283.0,6314.0,50647.0,20755.0
4305009,Catuípe (RS),336055.0,24246.0,112075.0,13055.0,135477.0,51201.0
4305108,Caxias do Sul (RS),25965161.0,3749389.0,235532.0,7028390.0,12322690.0,2629160.0
4305116,Centenário (RS),76868.0,2553.0,35684.0,2438.0,15689.0,20504.0
4305124,Cerrito (RS),106871.0,3426.0,41590.0,4376.0,22984.0,34494.0
4305132,Cerro Branco (RS),70666.0,2057.0,20320.0,2412.0,16023.0,29853.0
4305157,Cerro Grande (RS),55459.0,1726.0,25883.0,1349.0,9980.0,16522.0
4305173,Cerro Grande do Sul (RS),168017.0,10285.0,35342.0,7859.0,49993.0,64538.0
4305207,Cerro Largo (RS),682154.0,121888.0,54104.0,56132.0,375788.0,74242.0
4305306,Chapada (RS),480991.0,35526.0,196916.0,31780.0,160808.0,55960.0
4305355,Charqueadas (RS),1284821.0,133106.0,26684.0,503551.0,403408.0,218073.0
4305371,Charrua (RS),89493.0,3822.0,43970.0,2369.0,18118.0,21214.0
4305405,Chiapetta (RS),228493.0,7180.0,134575.0,9413.0,50360.0,26965.0
4305439,Chuí (RS),303980.0,34905.0,20513.0,49956.0,156683.0,41922.0
4305447,Chuvisca (RS),97330.0,3284.0,40883.0,3272.0,15781.0,34111.0
4305454,Cidreira (RS),337338.0,19689.0,13768.0,24437.0,163663.0,115781.0
4305504,Ciríaco (RS),154371.0,11483.0,58713.0,12248.0,44650.0,27278.0
4305587,Colinas (RS),76692.0,3436.0,32544.0,7072.0,14911.0,18728.0
4305603,Colorado (RS),169919.0,12603.0,74535.0,7012.0,51542.0,24228.0
4305702,Condor (RS),370003.0,36113.0,120721.0,38821.0,130165.0,44183.0
4305801,Constantina (RS),345027.0,31088.0,60959.0,33378.0,162200.0,57401.0
4305835,Coqueiro Baixo (RS),43496.0,1247.0,22485.0,1250.0,6257.0,12257.0
4305850,Coqueiros do Sul (RS),135203.0,7703.0,74516.0,4905.0,29432.0,18648.0
4305871,Coronel Barros (RS),118273.0,9896.0,36469.0,11453.0,38841.0,21614.0
4305900,Coronel Bicaco (RS),306595.0,20894.0,120148.0,13104.0,108019.0,44431.0
4305934,Coronel Pilar (RS),39997.0,1543.0,17567.0,2324.0,6667.0,11897.0
4305959,Cotiporã (RS),165954.0,11822.0,31176.0,61681.0,36189.0,25087.0
4305975,Coxilha (RS),192047.0,8845.0,106669.0,12499.0,38738.0,25296.0
4306007,Crissiumal (RS),405726.0,27223.0,120104.0,40834.0,141492.0,76073.0
4306056,Cristal (RS),190471.0,11990.0,61795.0,10965.0,57593.0,48128.0
4306072,Cristal do Sul (RS),71754.0,1877.0,38545.0,1737.0,10787.0,18809.0
4306106,Cruz Alta (RS),3419676.0,489813.0,296718.0,339145.0,1956580.0,337420.0
4306130,Cruzaltense (RS),92825.0,5206.0,46354.0,3148.0,22539.0,15578.0
4306205,Cruzeiro do Sul (RS),405910.0,53449.0,52960.0,90234.0,147884.0,61383.0
4306304,David Canabarro (RS),155422.0,9904.0,55776.0,7419.0,54302.0,28020.0
4306320,Derrubadas (RS),108916.0,3781.0,57694.0,4978.0,22049.0,20415.0
4306353,Dezesseis de Novembro (RS),40400.0,1407.0,12391.0,981.0,8316.0,17305.0
4306379,Dilermando de Aguiar (RS),131631.0,4980.0,73372.0,7383.0,24035.0,21862.0
4306403,Dois Irmãos (RS),1948546.0,282129.0,13485.0,740691.0,733995.0,178246.0
4306429,Dois Irmãos das Missões (RS),122726.0,6668.0,71327.0,6172.0,19703.0,18857.0
4306452,Dois Lajeados (RS),117937.0,7731.0,39082.0,9359.0,39137.0,22629.0
4306502,Dom Feliciano (RS),270278.0,12539.0,92878.0,8594.0,73200.0,83067.0
4306551,Dom Pedro de Alcântara (RS),53462.0,4596.0,4733.0,3324.0,21868.0,18941.0
4306601,Dom Pedrito (RS),1400215.0,96225.0,427540.0,106659.0,541605.0,228185.0
4306700,Dona Francisca (RS),83240.0,6286.0,18305.0,17954.0,21441.0,19254.0
4306734,Doutor Maurício Cardoso (RS),204470.0,9775.0,100471.0,7431.0,58292.0,28502.0
4306759,Doutor Ricardo (RS),56117.0,4101.0,14232.0,8548.0,14961.0,14275.0
4306767,Eldorado do Sul (RS),1782166.0,432910.0,116432.0,200500.0,792241.0,240084.0
4306809,Encantado (RS),1020292.0,144696.0,35439.0,270269.0,460278.0,109609.0
4306908,Encruzilhada do Sul (RS),594378.0,36852.0,172096.0,34330.0,197163.0,153937.0
4306924,Engenho Velho (RS),53412.0,2593.0,22908.0,2136.0,12452.0,13322.0
4306932,Entre-Ijuís (RS),347385.0,35206.0,68176.0,15087.0,175210.0,53705.0
4306957,Entre Rios do Sul (RS),224577.0,7742.0,25356.0,144622.0,24768.0,22089.0
4306973,Erebango (RS),121466.0,9200.0,46966.0,9604.0,33221.0,22475.0
4307005,Erechim (RS),5859842.0,808121.0,88106.0,1757430.0,2669917.0,536268.0
4307054,Ernestina (RS),144768.0,8597.0,56166.0,15815.0,39147.0,25044.0
4307104,Herval (RS),142340.0,4620.0,51782.0,5324.0,37202.0,43413.0
4307203,Erval Grande (RS),116972.0,9218.0,35586.0,7189.0,34763.0,30218.0
4307302,Erval Seco (RS),247658.0,16489.0,94361.0,12803.0,84682.0,39324.0
4307401,Esmeralda (RS),215910.0,11500.0,111515.0,7436.0,59019.0,26440.0
4307450,Esperança do Sul (RS),87110.0,3826.0,40688.0,3512.0,16832.0,22252.0
4307500,Espumoso (RS),622577.0,63216.0,112250.0,70899.0,290377.0,85835.0
4307559,Estação (RS),243279.0,29960.0,29973.0,43947.0,101363.0,38036.0
4307609,Estância Velha (RS),1542698.0,164290.0,4185.0,453007.0,648384.0,272831.0
4307708,Esteio (RS),3341532.0,520851.0,1792.0,741794.0,1580852.0,496243.0
4307807,Estrela (RS),1797387.0,203174.0,91177.0,589124.0,726185.0,187727.0
4307815,Estrela Velha (RS),107225.0,6718.0,41319.0,3256.0,29550.0,26381.0
4307831,Eugênio de Castro (RS),171582.0,12799.0,70079.0,15540.0,50107.0,23057.0
4307864,Fagundes Varela (RS),137478.0,10950.0,38001.0,40619.0,25953.0,21954.0
4307906,Farroupilha (RS),3607730.0,627445.0,153151.0,1044942.0,1412757.0,369436.0
4308003,Faxinal do Soturno (RS),226718.0,23638.0,17664.0,27237.0,120394.0,37784.0
4308052,Faxinalzinho (RS),73370.0,2927.0,33372.0,4798.0,15461.0,16811.0
4308078,Fazenda Vilanova (RS),102076.0,6758.0,22954.0,11244.0,32167.0,28953.0
4308102,Feliz (RS),470879.0,51624.0,17589.0,89233.0,240826.0,71607.0
4308201,Flores da Cunha (RS),1948953.0,369900.0,113372.0,709892.0,587794.0,167995.0
4308250,Floriano Peixoto (RS),61996.0,2449.0,29938.0,3143.0,12469.0,13997.0
4308300,Fontoura Xavier (RS),245766.0,11661.0,40612.0,12246.0,127177.0,54070.0
4308409,Formigueiro (RS),192870.0,13133.0,58091.0,20689.0,58219.0,42737.0
4308433,Forquetinha (RS),46799.0,1733.0,17208.0,3116.0,8477.0,16265.0
4308458,Fortaleza dos Valos (RS),255856.0,20997.0,90919.0,8589.0,102089.0,33261.0
4308508,Frederico Westphalen (RS),1202109.0,120329.0,94860.0,182932.0,638178.0,165809.0
4308607,Garibaldi (RS),2302655.0,437572.0,50812.0,852468.0,776215.0,185588.0
4308656,Garruchos (RS),148259.0,6675.0,81891.0,4199.0,30712.0,24781.0
4308706,Gaurama (RS),240406.0,23721.0,51451.0,55154.0,77272.0,32807.0
4308805,General Câmara (RS),156306.0,6443.0,56315.0,8308.0,41251.0,43988.0
4308854,Gentil (RS),126462.0,9613.0,60172.0,3257.0,38119.0,15302.0
4308904,Getúlio Vargas (RS),649109.0,51810.0,85941.0,113602.0,305202.0,92554.0
4309001,Giruá (RS),764650.0,69290.0,204068.0,101130.0,288048.0,102114.0
4309050,Glorinha (RS),276220.0,25622.0,18926.0,109953.0,71212.0,50508.0
4309100,Gramado (RS),2022330.0,217922.0,16215.0,278133.0,1227904.0,282156.0
4309126,Gramado dos Loureiros (RS),60441.0,1801.0,28270.0,3264.0,9601.0,17504.0
4309159,Gramado Xavier (RS),79030.0,1895.0,34456.0,2976.0,11950.0,27753.0
4309209,Gravataí (RS),10640983.0,1723967.0,16450.0,3783008.0,3747563.0,1369996.0
4309258,Guabiju (RS),71844.0,3385.0,36574.0,2340.0,17285.0,12260.0
4309308,Guaíba (RS),5826460.0,2053653.0,49653.0,1148175.0,2029543.0,545436.0
4309407,Guaporé (RS),960170.0,84138.0,51344.0,290073.0,389738.0,144877.0
4309506,Guarani das Missões (RS),295455.0,30493.0,58405.0,37556.0,122968.0,46034.0
4309555,Harmonia (RS),201264.0,26189.0,25260.0,46137.0,75297.0,28380.0
4309571,Herveiras (RS),59461.0,1734.0,23052.0,1858.0,11606.0,21212.0
4309605,Horizontina (RS),1707527.0,355303.0,90960.0,660198.0,468722.0,132345.0
4309654,Hulha Negra (RS),213293.0,24510.0,45018.0,56789.0,46233.0,40743.0
4309704,Humaitá (RS),184331.0,14610.0,68173.0,9946.0,62822.0,28780.0
4309753,Ibarama (RS),83286.0,4560.0,25729.0,7519.0,18181.0,27298.0
4309803,Ibiaçá (RS),225183.0,16031.0,89199.0,17506.0,70499.0,31949.0
4309902,Ibiraiaras (RS),241209.0,24134.0,68258.0,11687.0,92226.0,44903.0
4309951,Ibirapuitã (RS),110960.0,5811.0,44876.0,3267.0,28657.0,28350.0
4310009,Ibirubá (RS),1203380.0,165036.0,163530.0,293597.0,465985.0,115232.0
4310108,Igrejinha (RS),1711229.0,210832.0,4662.0,740808.0,560800.0,194127.0
4310207,Ijuí (RS),4390345.0,478958.0,183062.0,1026474.0,2136233.0,565618.0
4310306,Ilópolis (RS),122338.0,9475.0,34207.0,15406.0,39168.0,24083.0
4310330,Imbé (RS),553507.0,36322.0,1846.0,57976.0,293516.0,163846.0
4310363,Imigrante (RS),744218.0,84949.0,26354.0,491711.0,118638.0,22565.0
4310405,Independência (RS),325847.0,44065.0,111115.0,36383.0,93175.0,41108.0
4310413,Inhacorá (RS),73038.0,3487.0,33184.0,3173.0,15990.0,17204.0
4310439,Ipê (RS),192563.0,10343.0,74787.0,15080.0,53407.0,38946.0
4310462,Ipiranga do Sul (RS),102249.0,4336.0,49876.0,5542.0,25629.0,16866.0
4310504,Iraí (RS),203668.0,19905.0,39421.0,16493.0,90134.0,37715.0
4310538,Itaara (RS),196796.0,11022.0,11862.0,21675.0,118964.0,33274.0
4310553,Itacurubi (RS),95672.0,2846.0,48112.0,2375.0,18030.0,24308.0
4310579,Itapuca (RS),73404.0,1131.0,44780.0,3403.0,8156.0,15934.0
4310603,Itaqui (RS),1571169.0,147506.0,414735.0,279774.0,511299.0,217855.0
4310652,Itati (RS),72408.0,1822.0,35630.0,3317.0,12937.0,18703.0
4310702,Itatiba do Sul (RS),70901.0,2179.0,29537.0,3228.0,13782.0,22175.0
4310751,Ivorá (RS),37455.0,1062.0,13087.0,1657.0,6967.0,14681.0
4310801,Ivoti (RS),979022.0,143882.0,8829.0,206567.0,487280.0,132465.0
4310850,Jaboticaba (RS),106617.0,6009.0,36214.0,4457.0,35652.0,24285.0
4310876,Jacuizinho (RS),76480.0,1998.0,39273.0,2122.0,12429.0,20657.0
4310900,Jacutinga (RS),157558.0,9365.0,68817.0,12307.0,42636.0,24432.0
4311007,Jaguarão (RS),747053.0,47789.0,219790.0,39880.0,300671.0,138923.0
4311106,Jaguari (RS),255078.0,14352.0,55658.0,21592.0,106139.0,57337.0
4311122,Jaquirana (RS),75621.0,3555.0,21781.0,5303.0,21580.0,23401.0
4311130,Jari (RS),154904.0,2717.0,105255.0,4488.0,19162.0,23282.0
4311155,Jóia (RS),430969.0,20188.0,237762.0,11914.0,102984.0,58121.0
4311205,Júlio de Castilhos (RS),1141722.0,156572.0,261692.0,42278.0,560034.0,121146.0
4311239,Lagoa Bonita do Sul (RS),53805.0,2037.0,21727.0,1921.0,8233.0,19887.0
4311254,Lagoão (RS),101796.0,2840.0,44202.0,3429.0,16485.0,34840.0
4311270,Lagoa dos Três Cantos (RS),74254.0,5759.0,27714.0,2038.0,22294.0,16450.0
4311304,Lagoa Vermelha (RS),1133235.0,106803.0,185330.0,240027.0,459688.0,141387.0
4311403,Lajeado (RS),4695484.0,726137.0,17219.0,1066180.0,2447398.0,438549.0
4311429,Lajeado do Bugre (RS),50734.0,1631.0,18050.0,3366.0,8567.0,19120.0
4311502,Lavras do Sul (RS),269619.0,9172.0,140670.0,8290.0,61469.0,50017.0
4311601,Liberato Salzano (RS),121601.0,8839.0,32909.0,5511.0,44619.0,29723.0
4311627,Lindolfo Collor (RS),318555.0,26471.0,5598.0,196341.0,56703.0,33442.0
4311643,Linha Nova (RS),55572.0,1324.0,30855.0,3086.0,7639.0,12668.0
4311700,Machadinho (RS),186904.0,11264.0,65533.0,11979.0,61753.0,36374.0
4311718,Maçambará (RS),331616.0,10262.0,221273.0,13234.0,50555.0,36291.0
4311734,Mampituba (RS),53586.0,1605.0,18153.0,3356.0,10228.0,20244.0
4311759,Manoel Viana (RS),278463.0,11485.0,141234.0,13134.0,66262.0,46347.0
4311775,Maquiné (RS),153825.0,10068.0,26689.0,22578.0,55645.0,38845.0
4311791,Maratá (RS),76304.0,3127.0,27401.0,9161.0,15881.0,20733.0
4311809,Marau (RS),2226701.0,285243.0,163931.0,712766.0,820855.0,243906.0
4311908,Marcelino Ramos (RS),143568.0,7527.0,44081.0,14382.0,50298.0,27281.0
4311981,Mariana Pimentel (RS),82005.0,3862.0,32275.0,2363.0,16929.0,26576.0
4312005,Mariano Moro (RS),62886.0,2915.0,26272.0,3779.0,13060.0,16859.0
4312054,Marques de Souza (RS),98781.0,6655.0,30123.0,6934.0,31101.0,23968.0
4312104,Mata (RS),113421.0,9018.0,25451.0,11783.0,37428.0,29740.0
4312138,Mato Castelhano (RS),111605.0,6895.0,52164.0,3398.0,28730.0,20417.0
4312153,Mato Leitão (RS),147068.0,12033.0,22377.0,47153.0,37045.0,28460.0
4312179,Mato Queimado (RS),46832.0,1494.0,21407.0,1539.0,8293.0,14100.0
4312203,Maximiliano de Almeida (RS),112355.0,5468.0,35452.0,9659.0,35057.0,26720.0
4312252,Minas do Leão (RS),199313.0,32547.0,42221.0,12159.0,67419.0,44968.0
4312302,Miraguaí (RS),143280.0,12954.0,34201.0,26907.0,39178.0,30039.0
4312351,Montauri (RS),60230.0,7721.0,24810.0,4422.0,10628.0,12648.0
4312377,Monte Alegre dos Campos (RS),83129.0,2093.0,40011.0,2690.0,13532.0,24803.0
4312385,Monte Belo do Sul (RS),74341.0,4920.0,27729.0,11055.0,13734.0,16904.0
4312401,Montenegro (RS),3905782.0,697363.0,60283.0,1286952.0,1479206.0,381978.0
4312427,Mormaço (RS),83755.0,7299.0,22365.0,2457.0,29317.0,22317.0
4312443,Morrinhos do Sul (RS),59890.0,2427.0,18743.0,2516.0,14198.0,22006.0
4312450,Morro Redondo (RS),103582.0,10089.0,11702.0,12451.0,31667.0,37673.0
4312476,Morro Reuter (RS),211334.0,18576.0,32963.0,61162.0,60254.0,38379.0
4312500,Mostardas (RS),427437.0,22050.0,180625.0,22735.0,126026.0,76000.0
4312609,Muçum (RS),284634.0,21983.0,22359.0,134316.0,75639.0,30336.0
4312617,Muitos Capões (RS),724937.0,47191.0,382894.0,144802.0,123663.0,26387.0
4312625,Muliterno (RS),54969.0,1708.0,26241.0,1840.0,9893.0,15287.0
4312658,Não-Me-Toque (RS),1371080.0,199569.0,87964.0,497033.0,475359.0,111155.0
4312674,Nicolau Vergueiro (RS),80269.0,5890.0,34081.0,2120.0,23295.0,14883.0
4312708,Nonoai (RS),407283.0,42326.0,77226.0,29386.0,189154.0,69191.0
4312757,Nova Alvorada (RS),196107.0,39453.0,50124.0,10321.0,70770.0,25439.0
4312807,Nova Araçá (RS),263690.0,35183.0,33089.0,93893.0,71983.0,29542.0
4312906,Nova Bassano (RS),622403.0,46507.0,80581.0,301253.0,136712.0,57350.0
4312955,Nova Boa Vista (RS),113855.0,11336.0,37265.0,21308.0,28440.0,15506.0
4313003,Nova Bréscia (RS),114525.0,7754.0,37212.0,14712.0,29987.0,24861.0
4313011,Nova Candelária (RS),187801.0,21295.0,65994.0,46702.0,34183.0,19628.0
4313037,Nova Esperança do Sul (RS),123204.0,8408.0,14871.0,32163.0,36561.0,31200.0
4313060,Nova Hartz (RS),702232.0,52560.0,2931.0,358025.0,172908.0,115808.0
4313086,Nova Pádua (RS),78855.0,6858.0,25994.0,10117.0,19427.0,16459.0
4313102,Nova Palma (RS),284051.0,21133.0,37896.0,89432.0,95582.0,40007.0
4313201,Nova Petrópolis (RS),826389.0,96557.0,37879.0,183220.0,385338.0,123394.0
4313300,Nova Prata (RS),1323123.0,183318.0,57681.0,396701.0,524765.0,160658.0
4313334,Nova Ramada (RS),150201.0,12404.0,65782.0,14335.0,39105.0,18575.0
4313359,Nova Roma do Sul (RS),200991.0,12155.0,34926.0,91836.0,34777.0,27297.0
4313375,Nova Santa Rita (RS),1916838.0,528167.0,24331.0,399857.0,779724.0,184759.0
4313391,Novo Cabrais (RS),79735.0,3122.0,29562.0,4613.0,15947.0,26490.0
4313409,Novo Hamburgo (RS),9282360.0,1074857.0,17857.0,1858244.0,5132837.0,1198564.0
4313425,Novo Machado (RS),147256.0,8290.0,74320.0,5080.0,35323.0,24244.0
4313441,Novo Tiradentes (RS),47790.0,1829.0,17940.0,1143.0,10329.0,16549.0
4313466,Novo Xingu (RS),57377.0,2273.0,25359.0,1996.0,12889.0,14861.0
4313490,Novo Barreiro (RS),99096.0,5505.0,32501.0,7445.0,27156.0,26491.0
4313508,Osório (RS),1695497.0,170063.0,38014.0,248233.0,938506.0,300680.0
4313607,Paim Filho (RS),126481.0,7731.0,47546.0,8288.0,38221.0,24694.0
4313656,Palmares do Sul (RS),565517.0,35458.0,86577.0,199784.0,169145.0,74553.0
4313706,Palmeira das Missões (RS),1477385.0,123979.0,468517.0,76587.0,610869.0,197433.0
4313805,Palmitinho (RS),234302.0,12327.0,63296.0,43576.0,72647.0,42456.0
4313904,Panambi (RS),2104505.0,244714.0,113374.0,727850.0,765924.0,252642.0
4313953,Pantano Grande (RS),361491.0,28227.0,90062.0,64474.0,120206.0,58522.0
4314001,Paraí (RS),313957.0,43003.0,54585.0,71133.0,102057.0,43179.0
4314027,Paraíso do Sul (RS),149974.0,8294.0,43594.0,5205.0,50088.0,42793.0
4314035,Pareci Novo (RS),110224.0,10867.0,22757.0,8231.0,40472.0,27897.0
4314050,Parobé (RS),1279036.0,103412.0,3939.0,356046.0,526277.0,289362.0
4314068,Passa Sete (RS),98728.0,3821.0,40001.0,3458.0,18644.0,32803.0
4314076,Passo do Sobrado (RS),167547.0,16098.0,48535.0,21017.0,42746.0,39150.0
4314100,Passo Fundo (RS),10048732.0,1315245.0,127467.0,1137560.0,6404095.0,1064366.0
